"CAL1","CAL2","CAL3","CAL4"
0.859999999999999,0.850000000000009,0.599999999999994,0.480000000000004
1.03999999999999,0.850000000000009,0.590000000000003,0.449999999999989
1.20999999999999,0.959999999999994,0.620000000000005,0.439999999999998
1.62,1.09,0.63000000000001,0.429999999999993
1.45,1.04000000000001,0.660000000000011,0.459999999999994
1.22,0.940000000000012,0.659999999999997,0.429999999999993
1.37,0.959999999999994,0.649999999999991,0.409999999999997
1.37,0.959999999999994,0.649999999999991,0.409999999999997
1.75999999999999,1.26000000000001,0.680000000000007,0.420000000000002
1.7,1.13000000000001,0.689999999999998,0.439999999999998
1.54000000000001,1.03999999999999,0.670000000000002,0.439999999999998
0.920000000000002,0.739999999999995,0.629999999999995,0.420000000000002
0.840000000000003,0.780000000000001,0.649999999999991,0.420000000000002
1.03,0.909999999999997,0.669999999999987,0.420000000000002
1.10000000000001,1.03,0.670000000000002,0.410000000000011
1.17,1.14,0.699999999999989,0.419999999999987
1.26000000000001,1.41,0.719999999999999,0.450000000000003
1.33,1.29000000000001,0.700000000000003,0.430000000000007
1.45,1.33999999999999,0.710000000000008,0.429999999999993
1.59,0.930000000000007,0.530000000000001,0.379999999999995
1.36,0.86999999999999,0.5,0.38000000000001
1.16000000000001,0.789999999999992,0.480000000000004,0.379999999999995
0.980000000000004,0.719999999999999,0.5,0.36999999999999
1.22999999999999,0.769999999999996,0.540000000000006,0.390000000000001
1.23,0.819999999999993,0.519999999999996,0.350000000000009
0.980000000000004,0.769999999999996,0.480000000000004,0.320000000000007
0.920000000000002,0.670000000000002,0.489999999999995,0.329999999999998
0.730000000000004,0.620000000000005,0.489999999999995,0.339999999999989
0.820000000000007,0.620000000000005,0.469999999999999,0.299999999999997
0.759999999999991,0.609999999999999,0.439999999999998,0.290000000000006
0.709999999999994,0.609999999999999,0.450000000000003,0.300000000000011
0.689999999999998,0.539999999999992,0.439999999999998,0.340000000000003
0.800000000000011,0.620000000000005,0.430000000000007,0.320000000000007
0.780000000000001,0.660000000000011,0.459999999999994,0.349999999999994
0.72999999999999,0.600000000000009,0.410000000000011,0.300000000000011
0.670000000000002,0.549999999999997,0.399999999999991,0.319999999999993
0.680000000000007,0.560000000000002,0.409999999999997,0.329999999999998
0.719999999999999,0.579999999999998,0.409999999999997,0.329999999999998
0.670000000000002,0.650000000000006,0.450000000000003,0.350000000000009
0.77000000000001,0.579999999999998,0.390000000000001,0.299999999999997
0.769999999999996,0.519999999999996,0.379999999999995,0.299999999999997
0.760000000000005,0.5,0.379999999999995,0.299999999999997
0.689999999999998,0.459999999999994,0.359999999999999,0.289999999999992
0.650000000000006,0.460000000000008,0.379999999999995,0.299999999999997
0.730000000000004,0.510000000000005,0.400000000000006,0.310000000000002
0.759999999999991,0.510000000000005,0.390000000000001,0.310000000000002
0.719999999999999,0.47999999999999,0.379999999999995,0.299999999999997
0.719999999999999,0.469999999999999,0.359999999999999,0.280000000000001
0.659999999999997,0.429999999999993,0.350000000000009,0.280000000000001
0.659999999999997,0.480000000000004,0.349999999999994,0.260000000000005
0.670000000000002,0.439999999999998,0.310000000000002,0.219999999999999
0.63000000000001,0.450000000000003,0.329999999999998,0.22999999999999
0.649999999999991,0.469999999999999,0.350000000000009,0.230000000000004
0.629999999999995,0.469999999999999,0.359999999999999,0.239999999999995
0.480000000000004,0.36999999999999,0.290000000000006,0.200000000000003
0.469999999999999,0.379999999999995,0.299999999999997,0.200000000000003
0.460000000000008,0.420000000000002,0.310000000000002,0.219999999999999
0.430000000000007,0.469999999999999,0.289999999999992,0.210000000000008
0.5,0.519999999999996,0.350000000000009,0.260000000000005
0.600000000000009,0.580000000000013,0.370000000000005,0.290000000000006
0.570000000000007,0.560000000000002,0.359999999999999,0.27000000000001
0.469999999999999,0.489999999999995,0.289999999999992,0.239999999999995
0.590000000000003,0.359999999999999,0.269999999999996,0.219999999999999
0.579999999999998,0.390000000000001,0.300000000000011,0.219999999999999
0.570000000000007,0.379999999999995,0.280000000000001,0.200000000000003
0.570000000000007,0.379999999999995,0.280000000000001,0.200000000000003
0.589999999999989,0.349999999999994,0.280000000000001,0.179999999999993
0.539999999999992,0.339999999999989,0.25,0.169999999999987
0.540000000000006,0.299999999999997,0.219999999999999,0.180000000000007
0.5,0.280000000000001,0.209999999999994,0.150000000000006
0.420000000000002,0.209999999999994,0.140000000000001,0.0999999999999943
0.400000000000006,0.149999999999991,0.0499999999999972,-0.019999999999996
0.359999999999999,0.129999999999995,0.0100000000000051,-0.0999999999999943
0.530000000000001,0.299999999999997,0.149999999999991,0.0100000000000051
0.539999999999992,0.339999999999989,0.200000000000003,0.0700000000000074
0.509999999999991,0.340000000000003,0.159999999999997,0.0600000000000023
0.519999999999996,0.379999999999995,0.170000000000002,0.0600000000000023
0.530000000000001,0.38000000000001,0.159999999999997,0.0499999999999972
0.560000000000002,0.439999999999998,0.219999999999999,0.0899999999999892
0.61999999999999,0.489999999999995,0.240000000000009,0.109999999999999
0.700000000000003,0.609999999999999,0.320000000000007,0.149999999999991
0.579999999999998,0.579999999999998,0.290000000000006,0.159999999999997
0.560000000000002,0.640000000000001,0.299999999999997,0.150000000000006
0.820000000000007,0.450000000000003,0.22999999999999,0.0899999999999892
0.72999999999999,0.439999999999998,0.210000000000008,0.0699999999999932
0.649999999999991,0.409999999999997,0.189999999999998,0.0699999999999932
0.649999999999991,0.409999999999997,0.189999999999998,0.0699999999999932
0.739999999999995,0.459999999999994,0.219999999999999,0.0600000000000023
0.740000000000009,0.439999999999998,0.210000000000008,0.0600000000000023
0.780000000000001,0.459999999999994,0.230000000000004,0.0599999999999881
0.849999999999994,0.539999999999992,0.279999999999987,0.0999999999999943
0.840000000000003,0.5,0.280000000000001,0.109999999999999
0.88000000000001,0.579999999999998,0.320000000000007,0.11999999999999
1.04000000000001,0.75,0.430000000000007,0.180000000000007
1.12,0.840000000000003,0.509999999999991,0.210000000000008
1.37,0.939999999999998,0.549999999999997,0.260000000000005
1.19,0.810000000000002,0.47999999999999,0.239999999999995
1.33,0.909999999999997,0.5,0.25
1.25,0.850000000000009,0.469999999999999,0.219999999999999
1.01000000000001,0.740000000000009,0.430000000000007,0.219999999999999
0.899999999999991,0.790000000000006,0.460000000000008,0.240000000000009
1.02999999999999,0.870000000000005,0.480000000000004,0.25
1.02999999999999,0.870000000000005,0.480000000000004,0.25
0.930000000000007,0.909999999999997,0.510000000000005,0.239999999999995
0.950000000000003,1.00999999999999,0.530000000000001,0.25
0.730000000000004,1.22000000000001,0.609999999999999,0.299999999999997
1.52,1.02999999999999,0.439999999999998,0.310000000000002
1.66,1.05,0.470000000000013,0.359999999999999
1.69,1.13999999999999,0.519999999999996,0.36999999999999
2.02,1.28,0.569999999999993,0.36999999999999
2.65000000000001,1.45999999999999,0.680000000000007,0.370000000000005
2.34,1.20999999999999,0.620000000000005,0.339999999999989
2.09,0.960000000000008,0.519999999999996,0.309999999999988
2.73,1.09999999999999,0.579999999999998,0.349999999999994
2.82000000000001,1.23,0.63000000000001,0.420000000000002
2.69999999999999,1.28999999999999,0.650000000000006,0.400000000000006
2.81999999999999,1.31999999999999,0.680000000000007,0.430000000000007
3.16,1.54000000000001,0.739999999999995,0.450000000000003
3.3,1.77,0.769999999999996,0.450000000000003
3.39,1.94,0.789999999999992,0.480000000000004
3.20999999999999,1.76000000000001,0.72999999999999,0.430000000000007
3.55,1.79000000000001,0.709999999999994,0.410000000000011
3.92,1.97999999999999,0.829999999999998,0.460000000000008
3.25,1.82000000000001,0.820000000000007,0.459999999999994
2.85000000000001,1.86,0.840000000000003,0.5
2.48,1.55999999999999,0.710000000000008,0.489999999999995
3.50999999999999,1.50999999999999,0.72999999999999,0.5
3.50999999999999,1.50999999999999,0.72999999999999,0.5
1.85000000000001,0.850000000000009,0.379999999999995,0.280000000000001
1.72,0.579999999999998,0.149999999999991,0.129999999999995
1.45999999999999,0.609999999999999,0.230000000000004,0.120000000000005
1.48,0.609999999999999,0.290000000000006,0.199999999999989
1.67,0.670000000000002,0.309999999999988,0.219999999999999
1.77000000000001,0.579999999999998,0.280000000000001,0.200000000000003
1.25,0.439999999999998,0.180000000000007,0.109999999999999
1.18000000000001,0.480000000000004,0.239999999999995,0.150000000000006
1.19,0.349999999999994,0.0300000000000011,-0.0300000000000011
1.29000000000001,0.390000000000001,0.019999999999996,-0.0999999999999943
0.930000000000007,0.379999999999995,0.0200000000000102,-0.0900000000000034
1.23,0.519999999999996,0.189999999999998,0.0400000000000063
1.22,0.430000000000007,0.209999999999994,0.039999999999992
1.19,0.509999999999991,0.260000000000005,0.0499999999999972
1,0.529999999999987,0.280000000000001,0.0899999999999892
0.799999999999997,0.549999999999997,0.259999999999991,0.0799999999999983
0.969999999999999,0.570000000000007,0.280000000000001,0.0600000000000023
0.969999999999999,0.539999999999992,0.230000000000004,0.0499999999999972
0.780000000000001,0.510000000000005,0.22999999999999,0.0800000000000125
0.760000000000005,0.560000000000002,0.25,0.0900000000000034
0.969999999999999,0.480000000000004,0.189999999999998,0.0600000000000023
0.459999999999994,0.180000000000007,0.0300000000000011,0
0.510000000000005,0.210000000000008,0.0900000000000034,0.039999999999992
0.539999999999992,0.260000000000005,0.120000000000005,0.0400000000000063
0.579999999999998,0.310000000000002,0.160000000000011,0.0600000000000023
0.529999999999987,0.279999999999987,0.13000000000001,0.019999999999996
0.570000000000007,0.359999999999999,0.199999999999989,0.0300000000000011
0.519999999999996,0.280000000000001,0.11999999999999,-0.019999999999996
0.560000000000002,0.230000000000004,0.0999999999999943,-0.0700000000000074
0.579999999999998,0.299999999999997,0.159999999999997,-0.0100000000000051
0.649999999999991,0.349999999999994,0.179999999999993,-0.0100000000000051
0.650000000000006,0.340000000000003,0.159999999999997,-0.0400000000000063
0.579999999999998,0.289999999999992,0.109999999999999,-0.0799999999999983
0.579999999999998,0.280000000000001,0.0599999999999881,-0.109999999999999
0.649999999999991,0.379999999999995,0.109999999999999,-0.0499999999999972
0.719999999999999,0.459999999999994,0.179999999999993,0.019999999999996
0.599999999999994,0.400000000000006,0.210000000000008,0.0599999999999881
0.590000000000003,0.299999999999997,0.0799999999999983,-0.00999999999999091
0.560000000000002,0.279999999999987,0.0600000000000023,-0.0400000000000063
0.569999999999993,0.269999999999996,0.0699999999999932,0
0.129999999999995,0.259999999999991,0.0600000000000023,0.0100000000000051
0.459999999999994,0.109999999999999,-0.00999999999999091,-0.159999999999997
0.459999999999994,0.109999999999999,-0.0300000000000011,-0.180000000000007
0.459999999999994,0.109999999999999,-0.0300000000000011,-0.180000000000007
0.469999999999999,0.0799999999999983,-0.0600000000000023,-0.179999999999993
0.5,0.11999999999999,-0.00999999999999091,-0.149999999999991
0.519999999999996,0.120000000000005,-0.019999999999996,-0.150000000000006
0.480000000000004,0.129999999999995,-0.0400000000000063,-0.150000000000006
0.5,0.120000000000005,-0.039999999999992,-0.150000000000006
0.52000000000001,0.120000000000005,-0.0400000000000063,-0.129999999999995
0.510000000000005,0.140000000000001,-0.019999999999996,-0.120000000000005
0.490000000000009,0.170000000000002,0.0300000000000011,-0.0799999999999983
0.540000000000006,0.209999999999994,0.039999999999992,-0.0699999999999932
0.589999999999989,0.280000000000001,0.0900000000000034,-0.0499999999999972
0.549999999999997,0.260000000000005,0.0800000000000125,-0.0799999999999983
0.590000000000003,0.310000000000002,0.109999999999999,-0.0499999999999972
0.560000000000002,0.25,0.0699999999999932,-0.0300000000000011
0.510000000000005,0.290000000000006,0.100000000000009,-0.019999999999996
0.469999999999999,0.310000000000002,0.140000000000001,-0.0200000000000102
0.47999999999999,0.340000000000003,0.180000000000007,0.0300000000000011
0.52000000000001,0.349999999999994,0.189999999999998,0.0499999999999972
0.460000000000008,0.269999999999996,0.109999999999999,0
0.490000000000009,0.350000000000009,0.189999999999998,0.0600000000000023
0.609999999999999,0.339999999999989,0.170000000000002,0.0600000000000023
0.439999999999998,0.299999999999997,0.200000000000003,0.0400000000000063
0.469999999999999,0.310000000000002,0.189999999999998,0.0400000000000063
0.5,0.300000000000011,0.179999999999993,0.0599999999999881
0.589999999999989,0.38000000000001,0.239999999999995,0.109999999999999
0.569999999999993,0.370000000000005,0.25,0.129999999999995
0.569999999999993,0.370000000000005,0.25,0.129999999999995
0.569999999999993,0.359999999999999,0.209999999999994,0.109999999999999
0.569999999999993,0.390000000000001,0.25,0.150000000000006
0.599999999999994,0.460000000000008,0.319999999999993,0.180000000000007
0.579999999999998,0.460000000000008,0.359999999999999,0.200000000000003
0.589999999999989,0.450000000000003,0.350000000000009,0.200000000000003
0.599999999999994,0.47999999999999,0.359999999999999,0.22999999999999
0.550000000000011,0.439999999999998,0.299999999999997,0.210000000000008
0.519999999999996,0.400000000000006,0.209999999999994,0.159999999999997
0.559999999999988,0.47999999999999,0.290000000000006,0.22999999999999
0.540000000000006,0.459999999999994,0.310000000000002,0.269999999999996
0.489999999999995,0.399999999999991,0.280000000000001,0.230000000000004
0.450000000000003,0.400000000000006,0.299999999999997,0.25
0.409999999999997,0.38000000000001,0.340000000000003,0.269999999999996
0.390000000000001,0.390000000000001,0.350000000000009,0.319999999999993
0.36999999999999,0.390000000000001,0.340000000000003,0.320000000000007
0.769999999999996,0.359999999999999,0.329999999999998,0.300000000000011
0.510000000000005,0.430000000000007,0.339999999999989,0.310000000000002
0.52000000000001,0.529999999999987,0.409999999999997,0.409999999999997
0.549999999999997,0.549999999999997,0.449999999999989,0.450000000000003
0.560000000000002,0.539999999999992,0.409999999999997,0.399999999999991
0.569999999999993,0.559999999999988,0.409999999999997,0.359999999999999
0.549999999999997,0.519999999999996,0.379999999999995,0.350000000000009
0.539999999999992,0.540000000000006,0.429999999999993,0.400000000000006
0.570000000000007,0.549999999999997,0.5,0.430000000000007
0.570000000000007,0.549999999999997,0.5,0.430000000000007
0.489999999999995,0.5,0.460000000000008,0.390000000000001
0.47999999999999,0.450000000000003,0.420000000000002,0.359999999999999
0.469999999999999,0.47999999999999,0.420000000000002,0.350000000000009
0.5,0.530000000000001,0.489999999999995,0.409999999999997
0.469999999999999,0.530000000000001,0.519999999999996,0.439999999999998
0.419999999999987,0.469999999999999,0.469999999999999,0.390000000000001
0.439999999999998,0.459999999999994,0.489999999999995,0.409999999999997
0.420000000000002,0.510000000000005,0.559999999999988,0.450000000000003
0.359999999999999,0.469999999999999,0.5,0.400000000000006
0.319999999999993,0.469999999999999,0.489999999999995,0.420000000000002
0.359999999999999,0.440000000000012,0.439999999999998,0.390000000000001
0.260000000000005,0.439999999999998,0.430000000000007,0.379999999999995
0.329999999999998,0.400000000000006,0.370000000000005,0.329999999999998
0.329999999999998,0.359999999999999,0.329999999999998,0.289999999999992
0.399999999999991,0.430000000000007,0.349999999999994,0.310000000000002
0.420000000000002,0.420000000000002,0.350000000000009,0.310000000000002
0.439999999999998,0.489999999999995,0.399999999999991,0.359999999999999
0.430000000000007,0.469999999999999,0.409999999999997,0.38000000000001
0.429999999999993,0.480000000000004,0.420000000000002,0.379999999999995
0.439999999999998,0.469999999999999,0.440000000000012,0.420000000000002
0.409999999999997,0.439999999999998,0.449999999999989,0.439999999999998
0.399999999999991,0.459999999999994,0.439999999999998,0.439999999999998
0.410000000000011,0.469999999999999,0.469999999999999,0.469999999999999
0.420000000000002,0.490000000000009,0.480000000000004,0.489999999999995
0.390000000000001,0.5,0.510000000000005,0.530000000000001
0.370000000000005,0.469999999999999,0.469999999999999,0.489999999999995
0.359999999999999,0.430000000000007,0.409999999999997,0.419999999999987
0.320000000000007,0.389999999999986,0.349999999999994,0.36999999999999
0.310000000000002,0.390000000000001,0.379999999999995,0.400000000000006
0.260000000000005,0.379999999999995,0.359999999999999,0.38000000000001
0.199999999999989,0.379999999999995,0.359999999999999,0.38000000000001
0.150000000000006,0.370000000000005,0.339999999999989,0.379999999999995
0.13000000000001,0.359999999999999,0.36999999999999,0.399999999999991
0.149999999999991,0.400000000000006,0.430000000000007,0.460000000000008
0.299999999999997,0.340000000000003,0.420000000000002,0.439999999999998
0.299999999999997,0.400000000000006,0.430000000000007,0.439999999999998
0.370000000000005,0.430000000000007,0.450000000000003,0.450000000000003
0.340000000000003,0.420000000000002,0.450000000000003,0.459999999999994
0.329999999999998,0.390000000000001,0.420000000000002,0.430000000000007
0.299999999999997,0.339999999999989,0.360000000000014,0.390000000000001
0.289999999999992,0.310000000000002,0.329999999999998,0.349999999999994
0.349999999999994,0.310000000000002,0.219999999999999,0.210000000000008
0.309999999999988,0.319999999999993,0.260000000000005,0.210000000000008
0.289999999999992,0.329999999999998,0.269999999999996,0.239999999999995
0.289999999999992,0.329999999999998,0.269999999999996,0.239999999999995
0.290000000000006,0.349999999999994,0.280000000000001,0.240000000000009
0.209999999999994,0.280000000000001,0.230000000000004,0.189999999999998
0.180000000000007,0.210000000000008,0.209999999999994,0.190000000000012
0.170000000000002,0.25,0.25,0.25
0.120000000000005,0.180000000000007,0.190000000000012,0.190000000000012
0.0700000000000074,0.129999999999995,0.140000000000001,0.150000000000006
0.100000000000009,0.200000000000003,0.180000000000007,0.209999999999994
0.189999999999998,0.219999999999999,0.200000000000003,0.219999999999999
0.220000000000013,0.290000000000006,0.269999999999996,0.260000000000005
0.109999999999999,0.239999999999995,0.25,0.260000000000005
0.0300000000000011,0.260000000000005,0.259999999999991,0.290000000000006
0.260000000000005,0.27000000000001,0.280000000000001,0.299999999999997
0.239999999999995,0.240000000000009,0.290000000000006,0.330000000000013
0.27000000000001,0.289999999999992,0.310000000000002,0.349999999999994
0.240000000000009,0.25,0.269999999999996,0.289999999999992
0.230000000000004,0.230000000000004,0.210000000000008,0.240000000000009
0.25,0.269999999999996,0.269999999999996,0.300000000000011
0.200000000000003,0.200000000000003,0.22999999999999,0.27000000000001
0.129999999999995,0.140000000000001,0.219999999999999,0.269999999999996
0.219999999999999,0.209999999999994,0.239999999999995,0.290000000000006
0.200000000000003,0.220000000000013,0.25,0.299999999999997
0.149999999999991,0.150000000000006,0.160000000000011,0.219999999999999
0.209999999999994,0.159999999999997,0.150000000000006,0.189999999999998
0.189999999999998,0.0999999999999943,0.0599999999999881,0.120000000000005
0.180000000000007,0.0999999999999943,0.019999999999996,0.0900000000000034
0.200000000000003,0.210000000000008,0.0699999999999932,0.0799999999999983
0.210000000000008,0.189999999999998,0.0900000000000034,0.0899999999999892
0.219999999999999,0.219999999999999,0.109999999999999,0.109999999999999
0.200000000000003,0.120000000000005,0.039999999999992,0.0400000000000063
0.240000000000009,0.200000000000003,0.0999999999999943,0.0600000000000023
0.189999999999998,0.169999999999987,0.0799999999999983,0.0400000000000063
0.180000000000007,0.169999999999987,0.0700000000000074,0.0400000000000063
0.769999999999996,0.160000000000011,0.109999999999999,0.0999999999999943
0.0699999999999932,0.120000000000005,0.0700000000000074,0.0900000000000034
-0.129999999999995,-0.129999999999995,-0.140000000000001,-0.0699999999999932
-0.239999999999995,-0.260000000000005,-0.269999999999996,-0.200000000000003
-0.019999999999996,-0.0700000000000074,-0.0900000000000034,-0.0900000000000034
-0.140000000000001,-0.140000000000001,-0.0999999999999943,-0.109999999999999
-0.0799999999999983,-0.0799999999999983,-0.0999999999999943,-0.109999999999999
-0.109999999999999,-0.0699999999999932,-0.120000000000005,-0.149999999999991
-0.140000000000001,-0.129999999999995,-0.120000000000005,-0.140000000000001
-0.160000000000011,-0.140000000000001,-0.110000000000014,-0.13000000000001
-0.159999999999997,-0.149999999999991,-0.109999999999999,-0.140000000000001
-0.0700000000000074,-0.039999999999992,-0.0699999999999932,-0.11999999999999
-0.0699999999999932,-0.019999999999996,-0.0300000000000011,-0.0900000000000034
-0.0999999999999943,-0.0499999999999972,-0.0900000000000034,-0.140000000000001
-0.0999999999999943,-0.0900000000000034,-0.13000000000001,-0.170000000000002
-0.0999999999999943,-0.109999999999999,-0.139999999999986,-0.189999999999998
-0.0999999999999943,-0.109999999999999,-0.159999999999997,-0.230000000000004
0.0799999999999983,-0.0500000000000114,-0.149999999999991,-0.209999999999994
0.0600000000000023,-0.0799999999999983,-0.189999999999998,-0.239999999999995
0.00999999999999091,-0.100000000000009,-0.189999999999998,-0.310000000000002
0.110000000000014,-0.0100000000000051,-0.100000000000009,-0.240000000000009
0.260000000000005,-0.00999999999999091,-0.0400000000000063,-0.179999999999993
0.0699999999999932,0.0300000000000011,-0.0799999999999983,-0.199999999999989
0.179999999999993,0.0999999999999943,-0.0400000000000063,-0.189999999999998
0.200000000000003,0.140000000000001,-0.0100000000000051,-0.170000000000002
0.200000000000003,0.140000000000001,-0.0100000000000051,-0.170000000000002
0.140000000000001,0.019999999999996,-0.180000000000007,-0.280000000000001
0.120000000000005,0.019999999999996,-0.189999999999998,-0.320000000000007
0.0899999999999892,-0.0400000000000063,-0.280000000000001,-0.420000000000002
0.0999999999999943,0.0100000000000051,-0.240000000000009,-0.38000000000001
0.129999999999995,0.039999999999992,-0.189999999999998,-0.289999999999992
0.13000000000001,0.0300000000000011,-0.230000000000004,-0.329999999999998
0.140000000000001,0.0700000000000074,-0.200000000000003,-0.310000000000002
0.170000000000002,0.0999999999999943,-0.200000000000003,-0.310000000000002
0.190000000000012,0.170000000000002,-0.140000000000001,-0.259999999999991
0.200000000000003,0.190000000000012,-0.039999999999992,-0.189999999999998
0.189999999999998,0.140000000000001,-0.13000000000001,-0.269999999999996
0.219999999999999,0.189999999999998,-0.0600000000000023,-0.219999999999999
